,EL CAJON LES,92,92,93,93,92,89,87,85,82,78,75,73,74,75,76,79,83,84,84,85,84,86,87,84,84,93,02
,KEARNY MESA,88,91,95,96,97,96,93,91,93,95,95,90,92,95,94,91,89,89,89,88,88,86,86,83,91,97,04
18 PRES mmHg,EL CAJON LES,750,750,750,750,750,750,750,750,750,750,750,750,750,749,749,749,749,749,749,749,749,749,749,749,750,750,00
,KEARNY MESA,751,751,751,750,750,750,751,751,751,751,751,751,751,750,750,750,750,750,750,750,750,750,750,750,750,751,00
19 SOLAR W/M2,EL CAJON LES,-4,-3,-3,-3,-3,-2,24,62,97,140,133,160,173,185,139,64,32,0,-3,-3,-3,-3,-3,-3,49,185,13
,KEARNY MESA,0,0,0,0,0,2,25,74,147,181,212,200,99,125,115,84,39,5,0,0,0,0,0,0,55,212,10
25 NOY,EL CAJON LES,2.48,2.25,1.67,2.66,2.01,C,C,6.07,6.81,5.74,5.60,5.83,6.27,4.09,4.78,4.62,3.99,4.84,3.96,4.26,5.39,4.76,5.01,5.58,4.48,6.81,08
26 NOY-NO,EL CAJON LES,2.45,2.20,1.66,2.63,1.97,C,C,5.38,5.97,4.88,4.83,4.98,5.35,3.48,4.06,3.99,3.69,4.68,3.82,4.12,5.19,4.64,4.97,5.54,4.11,5.97,08
27 NO Trace,EL CAJON LES,.02,.05,.01,.03,.03,C,C,.69,.84,.86,.76,.84,.91,.61,.71,.62,.30,.16,.14,.14,.20,.11,.04,.03,.36,.91,12
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,00
29 CO Tr PPB,EL CAJON LES,175.9,170.1,C,C,C,205.8,238.7,238.6,269.8,244.1,256.5,254.1,246.2,208.5,213.9,206.9,209.5,215.7,214.7,230.8,255.3,229.3,227.4,228.0,225.7,269.8,08
BCarbon ug/m3,10TH AVE MARINE TERM,.10,.09,.10,.10,.12,.20,.16,.23,.41,.22,.43,.30,.31,.16,.18,.13,.17,.17,.18,.18,.38,.24,.11,.11,.20,.43,10
,ALPINE,.05,.04,.03,.04,.04,.05,.10,.10,.10,.12,.12,.13,.16,.20,.23,.22,.20,.18,.12,.10,.12,.08,.09,.08,.11,.23,14
,CHICANO PARK,.12,.12,.11,.14,.17,.34,.49,.78,.76,.53,.44,.38,.34,.29,.36,.32,.34,.30,.28,.26,.44,.31,.22,.16,.33,.78,07
,DOWNTOWN SES,.12,.12,<,<,.16,.27,.83,.79,.46,.44,<,.24,.15,.23,.27,.33,.26,.32,.39,.22,.32,.30,.13,.12,.31,.83,06
,OCEANVIEW BLVD,.10,.12,.11,.16,.26,.44,.53,.73,.49,<,.54,.46,.34,.31,.36,.49,.30,.43,.42,.32,<,<,.21,.14,.35,.73,07
,SAN YSIDRO,.09,.09,.11,.14,.11,.26,.29,.25,.16,.18,.22,.14,.15,.15,.17,.15,.15,.18,.23,.23,.26,.27,.15,.13,.18,.29,06
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
