11 PM2.5 µg/M3,ALPINE,11.6,8.0,6.6,8.4,9.6,6.0,8.5,7.1,3.8,1.2,6.6,7.7,12.5,15.5,13.9,9.0,9.6,6.9,4.3,4.4,7.3,9.4,6.2,5.7,7.9,15.5,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,11.5,10.6,16.6,16.2,13.4,21.2,19.9,22.2,21.1,19.3,16.5,13.9,17.1,13.3,11.7,13.1,10.1,9.3,6.2,10.9,8.3,7.7,8.0,9.1,13.6,22.2,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,9.8,13.1,14.9,14.4,12.1,14.7,13.8,13.7,16.0,17.7,19.8,14.7,16.0,M,18.4,14.0,16.0,5.8,5.1,7.1,6.3,6.1,7.4,8.3,12.4,19.8,10
,PENDLETON,9.7,9.7,10.6,9.8,11.2,10.8,8.4,10.8,13.7,10.8,9.4,12.5,9.9,7.7,6.0,4.9,5.4,4.3,5.4,3.5,2.8,6.5,5.8,6.4,8.1,13.7,08
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,73,300,91,17,8,77,291,257,261,267,289,274,299,286,281,303,294,297,292,328,108,31,88,20,201,328,19
,CHULA VISTA,288,301,350,332,346,92,39,327,284,264,257,264,269,264,261,264,256,246,256,239,236,225,237,246,256,350,02
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,155,148,171,20,98,82,80,345,333,286,269,224,258,266,263,259,252,254,210,173,178,185,168,159,202,345,07
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,292,302,307,311,348,318,297,316,326,327,284,277,279,279,279,302,291,291,284,292,290,292,292,271,298,348,04
,OTAY MESA DVN,0,24,19,356,5,191,358,318,321,301,300,297,295,296,297,298,299,298,313,315,339,339,326,350,261,358,06
,PENDLETON,178,200,203,245,166,209,260,236,252,263,269,264,248,249,252,260,264,246,239,243,229,185,2,13,216,269,10
13 SIGTHETA °,ALPINE,41,48,28,49,59,33,29,19,20,31,28,28,29,30,28,29,27,23,21,13,45,37,53,28,32,59,04
,CHULA VISTA,32,60,41,41,36,30,42,38,39,19,23,20,23,22,22,23,25,22,20,18,20,28,19,19,28,60,01
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,15,31,33,34,56,23,37,30,55,48,35,25,23,33,22,22,20,23,18,25,17,21,17,14,28,56,04
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,24,35,28,28,43,35,29,30,32,29,19,17,20,19,19,15,15,15,9,9,8,7,10,6,21,43,04
,OTAY MESA DVN,25,41,29,39,27,52,25,23,25,17,13,15,14,19,13,12,13,11,13,20,13,14,22,11,21,52,05
,PENDLETON,36,28,46,39,50,47,49,35,15,13,16,16,12,14,14,14,14,15,21,21,34,31,27,10,26,50,04
14 VWSP MPH,ALPINE,1.0,.3,1.4,1.0,1.1,1.2,.4,1.6,3.2,3.0,3.5,4.7,4.9,5.0,4.9,4.7,4.7,3.7,1.9,1.0,1.0,.6,.4,.8,2.3,5.0,13
,CHULA VISTA,1.5,.4,1.0,1.4,1.5,1.4,1.5,1.6,3.4,6.2,7.0,7.2,6.0,5.8,6.2,5.6,5.0,5.0,3.7,3.0,2.3,1.3,1.6,1.6,3.4,7.2,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.5,.8,.7,.5,.2,1.4,1.3,2.6,1.9,2.0,4.2,5.7,6.6,4.8,6.3,5.9,5.5,4.4,4.0,2.7,3.0,2.0,2.2,2.2,3.0,6.6,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.5,1.9,1.9,1.6,1.4,1.3,2.5,3.6,4.0,4.4,8.4,9.3,7.9,7.6,7.8,8.5,7.7,6.4,6.1,5.5,4.4,4.1,3.3,3.3,4.8,9.3,11
,OTAY MESA DVN,1.9,.9,.9,1.1,1.6,.6,2.0,3.1,4.0,7.0,8.0,8.1,8.5,6.6,9.0,8.7,7.1,7.3,5.0,2.8,3.6,2.6,1.8,2.4,4.4,9.0,14
,PENDLETON,1.5,1.1,.9,.6,1.1,.9,1.0,2.5,4.0,4.9,4.6,5.0,6.6,6.8,6.8,5.7,4.7,4.9,2.7,2.9,1.2,1.3,.7,2.3,3.1,6.8,13
15 SWSP MPH,ALPINE,1.5,1.2,1.6,1.3,1.4,1.5,.7,1.9,3.4,3.6,4.0,5.5,5.6,5.6,5.6,5.3,5.2,4.0,2.3,1.1,1.2,1.0,.7,1.1,2.8,5.6,12
,CHULA VISTA,1.8,1.3,1.3,1.6,1.8,2.1,1.9,2.3,4.1,6.6,7.5,7.7,6.5,6.3,6.8,6.0,5.4,5.4,4.0,3.1,2.5,1.5,1.7,1.7,3.8,7.7,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.6,1.2,.9,1.1,1.2,1.6,1.5,2.9,2.6,2.8,4.7,6.7,7.2,5.6,6.9,6.4,5.8,4.7,4.7,3.0,3.2,2.2,2.4,2.2,3.5,7.2,12
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,2.8,2.2,2.1,2.0,1.8,2.1,2.9,4.3,4.7,5.1,9.1,9.8,8.4,8.0,8.2,8.8,8.0,6.6,6.2,5.6,4.4,4.2,3.3,3.3,5.2,9.8,11
,OTAY MESA DVN,2.1,1.2,1.4,1.3,1.8,1.1,2.4,3.4,4.4,7.4,8.2,8.3,8.8,6.9,9.3,8.9,7.3,7.5,5.2,3.0,3.8,2.7,2.2,2.5,4.6,9.3,14
,PENDLETON,2.1,1.7,1.8,1.9,1.7,1.6,1.4,2.7,4.2,5.0,4.8,5.2,6.8,6.9,7.0,5.8,4.9,5.1,2.9,3.0,1.4,1.5,1.8,2.4,3.5,7.0,14
16 AMBTEMP °F,ALPINE,70.8,70.0,70.9,72.0,70.9,71.9,77.7,83.3,86.2,90.0,92.9,94.8,96.2,96.0,93.9,90.9,90.2,84.0,79.8,76.7,76.3,76.8,76.0,75.1,81.8,96.2,12
,CARMEL MT RCH,63.9,63.4,62.8,62.6,63.7,64.2,64.2,66.0,70.4,77.0,81.2,81.0,82.5,83.8,85.0,82.3,80.7,79.6,76.3,72.0,69.4,67.6,66.9,67.6,72.3,85.0,14
,CHULA VISTA,67.2,67.3,67.6,67.6,67.0,66.7,67.1,69.0,72.7,73.6,73.7,73.9,75.4,76.0,75.4,74.7,73.7,71.1,69.2,67.9,67.5,67.8,67.9,67.5,70.3,76.0,13
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,66.0,65.5,65.0,65.5,65.3,65.3,67.6,71.4,75.3,81.6,86.4,88.6,87.5,89.2,90.6,88.3,87.0,86.1,80.9,75.6,73.0,71.7,70.5,69.1,76.4,90.6,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,66.4,66.7,66.6,66.4,66.6,66.8,67.2,69.2,72.3,76.4,79.0,78.1,78.3,81.5,83.0,81.5,79.6,77.5,73.5,69.8,67.8,67.3,67.0,66.6,72.3,83.0,14
,OTAY MESA DVN,65.7,65.7,65.5,65.4,65.1,64.6,64.7,66.9,73.5,78.7,78.5,78.7,79.1,82.3,81.3,77.5,78.4,76.6,72.6,69.8,68.0,67.3,66.5,66.5,71.6,82.3,13
,PENDLETON,68.9,68.6,68.7,68.5,68.4,68.4,68.6,69.2,70.2,71.3,70.9,71.3,72.2,73.0,73.2,73.1,72.4,72.3,70.5,69.5,69.2,69.2,68.5,67.8,70.2,73.2,14
17 RELHUM %,ALPINE,60,57,46,43,50,38,36,29,24,23,25,25,24,28,31,30,29,31,34,38,40,42,42,42,36,60,00
,EL CAJON LES,89,91,91,91,91,91,80,74,66,54,44,44,47,42,33,37,37,34,49,63,70,74,77,82,65,91,01
,KEARNY MESA,93,92,92,93,93,92,92,87,79,69,63,65,62,53,48,44,52,58,69,78,86,88,90,91,76,93,00
18 PRES mmHg,KEARNY MESA,746,745,745,745,746,746,746,746,746,746,746,746,746,745,745,745,744,744,744,745,745,745,745,745,745,746,00
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,23,114,442,658,822,939,993,981,938,787,573,473,271,44,0,0,0,0,0,336,993,11
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.0,.1,.1,.1,.2,.2,.1,.1,.1,.2,.2,.1,.2,.1,.1,.1,.0,.0,.0,.2,10
29 CO Tr PPB,EL CAJON LES,266.2,243.0,C,C,C,283.7,301.0,362.6,389.0,432.0,396.8,334.4,324.2,298.1,271.6,271.4,261.6,194.3,228.7,232.5,250.3,239.3,224.0,235.8,287.6,432.0,09
