Current Date:,1/4/2019,6:12 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27,28,28,28,28,28,28,28,28,28,28,27,27,26,26,26,26,26,27,26,27,27,27,28,27,28,01
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,23,23,23,23,22,22,22,21,22,23,23,24,24,24,24,24,24,24,25,25,25,25,25,24,24,25,18
,OTAY MESA DVN,26,27,27,27,27,27,27,27,27,27,27,27,27,26,26,25,25,25,26,26,27,26,27,27,27,27,01
,PENDLETON,21,20,20,20,19,19,18,18,18,19,20,21,23,23,23,23,24,25,25,24,24,24,23,22,22,25,17
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 PM2.5 µg/M3,ALPINE,10.4,6.0,2.0,1.2,1.4,-.4,.7,19.0,-1.7,-5.6,-9.6,-7.4,-2.3,-.5,-.8,3.5,3.9,3.5,6.3,10.0,6.9,8.4,5.3,-.3,2.4,19.0,07
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,27.8,21.1,26.7,14.1,18.7,19.8,19.6,18.7,20.7,12.9,11.5,6.7,1.6,1.1,1.0,1.4,4.7,8.4,12.8,38.2,23.6,29.3,19.6,23.9,15.9,38.2,19
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OTAY MESA DVN,17.0,5.0,9.7,8.9,5.8,2.1,4.2,5.6,9.2,5.6,2.1,1.9,6.1,4.1,4.6,5.5,4.1,4.9,5.8,7.1,10.3,10.3,10.9,23.3,7.2,23.3,23
,PENDLETON,1.1,2.7,2.4,-.1,.2,3.9,3.9,3.4,2.4,2.8,4.0,3.5,3.2,M,3.0,4.8,3.9,3.9,5.2,10.1,7.5,6.6,7.1,14.6,4.3,14.6,23
,SAN YSIDRO,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 VWDR °,ALPINE,104,14,15,44,88,70,83,349,304,316,303,278,285,299,290,298,318,272,258,95,31,102,93,86,183,349,07
,CHULA VISTA,81,73,90,50,85,53,57,41,19,2,3,315,305,0,0,0,0,0,0,0,0,0,0,0,49,315,11
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,264,224,256,248,115,237,175,235,243,192,131,346,311,324,322,271,233,191,136,106,106,103,109,99,207,346,11
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,60,51,68,45,39,43,53,50,101,211,227,272,274,280,291,292,295,299,305,79,48,43,49,58,147,305,18
,OTAY MESA DVN,97,64,105,63,353,28,28,52,358,347,322,321,317,286,278,284,295,18,23,29,30,40,97,119,165,358,08
,PENDLETON,48,34,45,62,61,59,67,57,52,53,75,260,274,260,276,282,299,313,10,55,42,40,42,60,118,313,17
13 SIGTHETA °,ALPINE,25,19,20,34,49,24,16,56,36,21,29,34,34,35,44,31,21,56,42,18,14,25,15,45,31,56,07
,CHULA VISTA,33,51,47,52,33,21,24,37,33,22,26,32,M,0,0,0,0,0,0,0,0,0,0,0,18,52,03
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,41,38,48,64,52,46,68,46,77,64,69,56,42,65,35,23,16,45,36,20,38,46,37,55,47,77,08
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,11,10,16,7,11,8,9,10,22,34,32,17,21,18,22,13,9,6,16,9,7,6,8,7,14,34,09
,OTAY MESA DVN,17,27,37,40,25,57,37,42,18,14,18,17,20,15,15,11,12,15,12,8,18,44,16,10,23,57,05
,PENDLETON,18,27,46,12,12,12,13,15,16,28,39,44,16,14,15,15,16,10,14,7,7,10,9,12,18,46,02
14 VWSP MPH,ALPINE,1.7,2.3,1.5,1.4,.7,1.4,1.4,.8,1.0,3.3,3.0,2.6,3.0,2.8,2.4,2.3,1.7,.5,.4,1.7,1.3,1.4,1.6,.8,1.7,3.3,09
,CHULA VISTA,1.8,1.7,1.5,2.1,1.2,2.0,1.8,1.9,2.1,3.2,3.0,3.9,5.9,46.8,46.8,46.8,46.8,46.9,46.9,46.9,46.9,46.9,46.8,46.8,22.8,46.9,17
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,.6,.4,.9,.5,1.0,.6,.3,.7,.2,.5,.5,1.1,2.1,1.4,3.0,3.2,3.2,2.0,.7,2.2,1.4,1.4,1.4,.6,1.2,3.2,15
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,5.6,7.1,4.3,5.6,5.9,5.8,5.9,5.5,1.6,1.2,3.5,6.4,5.2,5.5,5.5,6.3,5.3,5.5,2.0,2.8,3.8,4.7,4.3,5.0,4.8,7.1,01
,OTAY MESA DVN,3.0,2.8,2.1,1.5,2.8,1.0,1.4,1.9,4.2,6.4,5.9,6.0,6.1,7.8,7.9,7.4,5.1,3.8,4.3,5.2,3.8,2.1,2.6,4.1,4.1,7.9,14
,PENDLETON,6.7,3.3,5.4,7.8,7.9,7.8,8.0,6.6,4.8,3.4,2.7,3.0,4.0,4.5,3.8,3.6,4.3,5.2,2.3,3.4,6.8,6.9,7.1,4.6,5.2,8.0,06
15 SWSP MPH,ALPINE,2.1,2.4,1.6,1.8,1.2,1.6,1.5,1.3,1.4,3.6,3.4,3.5,3.7,3.3,2.9,2.6,1.9,.6,.5,1.8,1.6,1.5,1.6,.9,2.0,3.7,12
,CHULA VISTA,2.2,2.4,2.1,2.6,1.4,2.1,1.9,2.2,2.4,3.4,3.3,4.4,8.4,46.8,46.8,46.8,46.8,46.9,46.9,46.9,46.9,46.9,46.8,46.8,23.1,46.9,17
,DEL_MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,1.5,1.4,1.2,.9,1.6,1.1,.8,.9,.8,1.0,1.0,1.9,2.7,2.7,3.8,3.5,3.7,2.4,1.4,2.3,1.7,1.6,1.5,.7,1.8,3.8,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,6.0,7.2,4.6,5.7,6.0,5.8,6.0,5.6,1.9,2.6,4.0,6.8,5.6,5.9,6.0,6.5,5.4,5.5,2.8,2.9,3.9,4.7,4.4,5.0,5.0,7.2,01
,OTAY MESA DVN,3.4,3.1,2.8,3.2,3.1,1.8,2.0,2.8,4.4,6.6,6.2,6.4,6.6,8.6,8.2,7.5,5.4,3.9,4.5,5.3,4.1,2.5,3.0,4.1,4.6,8.6,13
,PENDLETON,6.9,3.9,5.8,8.0,8.1,8.0,8.3,6.8,5.0,3.8,3.2,3.8,4.2,4.6,4.0,3.8,4.5,5.3,2.8,3.4,6.9,7.0,7.2,4.7,5.4,8.3,06
16 AMBTEMP °F,ALPINE,42.4,42.1,41.8,42.1,43.0,44.1,44.8,45.9,51.1,52.9,54.8,58.4,59.9,61.5,62.3,61.3,57.0,50.2,48.0,46.0,45.8,44.3,46.4,46.8,49.7,62.3,14
,CARMEL MT RCH,42.0,41.1,40.9,40.4,40.4,41.0,41.9,43.7,48.1,53.8,57.5,59.9,61.5,62.8,63.5,62.3,58.1,55.0,53.4,51.4,49.2,47.5,45.7,44.1,50.2,63.5,14
,CHULA VISTA,43.5,42.8,41.9,40.7,39.3,40.3,40.3,42.6,49.3,53.7,58.3,61.2,62.3,61.8,60.9,59.5,57.7,54.8,52.0,49.4,47.6,48.1,48.0,45.5,50.1,62.3,12
,DOWNTOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EL CAJON LES,36.4,35.1,33.8,32.9,32.0,31.4,30.9,32.5,38.5,46.3,54.7,60.3,63.3,65.0,66.4,65.5,61.0,54.6,51.6,47.8,45.6,43.4,42.1,39.8,46.3,66.4,14
,ESCONDIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,
,KEARNY MESA,42.4,42.3,40.6,40.7,41.9,42.1,41.6,44.3,51.0,56.3,59.1,60.8,61.8,62.3,62.5,61.7,58.6,54.4,52.9,48.3,49.0,48.6,47.1,45.1,50.6,62.5,14
,OTAY MESA DVN,44.9,47.3,45.8,45.5,45.7,46.1,47.8,48.6,49.7,54.8,58.0,59.8,61.7,62.7,62.1,59.7,57.0,53.2,51.2,50.8,50.0,49.0,47.6,46.7,51.9,62.7,13
,PENDLETON,43.3,42.5,42.6,42.6,42.8,41.5,41.2,43.4,47.8,54.3,59.5,60.6,59.8,60.4,60.6,60.2,59.3,56.8,55.0,53.0,50.5,48.5,47.6,45.2,50.8,60.6,11
17 RELHUM %,ALPINE,25,31,27,23,18,16,14,16,13,13,13,11,12,12,14,17,21,28,33,38,37,39,32,28,22,39,21
,EL CAJON LES,73,76,81,82,85,86,86,84,69,49,29,17,14,14,14,15,19,38,45,53,56,61,60,68,53,86,05
,KEARNY MESA,60,55,58,53,47,45,46,42,36,25,20,20,18,15,15,19,30,48,61,67,72,72,73,69,44,73,22
18 PRES mmHg,KEARNY MESA,752,752,752,751,751,751,751,751,752,752,752,751,751,750,749,749,749,749,750,751,751,750,750,749,751,752,00
19 SOLAR W/M2,KEARNY MESA,0,0,0,0,0,0,2,92,279,446,560,610,597,523,396,228,57,1,0,0,0,0,0,0,158,610,11
28 SO2 Tr PPB,EL CAJON LES,.1,.1,C,C,C,.2,.3,.4,.4,.4,.2,.1,.1,.1,.1,.1,.1,.2,.2,.3,.3,.2,.1,.1,.1,.4,07
29 CO Tr PPB,EL CAJON LES,649.4,625.9,C,C,C,626.1,948.1,944.1,870.4,824.9,571.6,258.5,253.2,226.6,199.8,203.5,276.8,357.0,526.1,632.4,547.6,655.3,522.7,589.4,538.5,948.1,06
