20 UVRAD W/M2,EL CAJON LES,0,0,0,0,0,0,5,16,27,35,41,44,43,38,30,19,8,1,0,0,0,0,0,0,13,44,11
25 NOY,EL CAJON LES,5.34,5.74,6.52,6.73,9.09,C,C,24.99,10.27,10.48,6.84,5.49,4.79,C,C,4.36,4.32,6.11,10.11,12.52,10.96,13.88,14.75,12.84,9.30,24.99,07
26 NOY-NO,EL CAJON LES,5.35,5.74,6.51,6.67,8.76,C,C,14.60,7.78,8.50,5.88,4.89,4.26,C,C,3.66,3.79,5.83,9.71,12.18,10.92,13.75,14.65,12.68,8.30,14.65,22
27 NO Trace,EL CAJON LES,.00,.00,.01,.05,.33,C,C,10.39,2.49,1.98,.95,.59,.52,C,C,.70,.53,.28,.39,.33,.03,.12,.09,.16,.99,10.39,07
28 SO2 Tr PPB,EL CAJON LES,.0,.0,C,C,C,.0,.1,.1,.1,.1,.2,.2,.2,.1,.1,.2,.1,.1,.1,.1,.1,.0,.0,.0,.0,.2,10
29 CO Tr PPB,EL CAJON LES,261.5,253.8,C,C,C,381.5,376.3,512.1,293.5,321.9,287.5,241.2,220.1,187.5,193.8,201.1,194.7,234.2,340.5,388.5,309.8,353.3,405.2,367.4,301.2,512.1,07
BCarbon ug/m3,10TH AVE MARINE TERM,.27,.31,.28,.33,.41,.41,.86,.71,.58,.64,.43,.61,.27,.33,.30,.26,.55,.25,.45,.62,.90,.84,.51,.24,.47,.90,20
,BOSTON AVE,.53,.30,.38,.41,.63,.99,.87,.85,.71,1.00,.87,.71,.72,.52,.42,.42,.61,.81,.79,.52,.69,1.13,1.10,.55,.69,1.13,21
,CHICANO PARK,.38,.23,.23,.29,.40,.60,.81,.43,.51,.92,.62,.48,.54,.33,.28,.33,.48,.44,.55,.37,.48,1.12,.90,.32,.50,1.12,21
,DOWNTOWN SES,.47,.36,.35,.42,.56,.53,.69,.64,.56,.82,.78,.66,.71,.65,.55,.50,.63,.92,.66,.50,.63,.90,1.05,.35,.62,1.05,22
,OCEANVIEW BLVD,.31,.33,.29,.48,.65,.81,.72,.57,.50,.49,.63,.52,.42,.48,.50,.42,.45,.66,.42,.41,.47,.70,.95,.29,.52,.95,22
,SAN YSIDRO,.13,.14,.47,.34,.57,.71,.88,.43,.88,.60,.35,.23,.19,.18,.18,.24,.22,.26,.24,.35,.52,.42,.67,.32,.40,.88,06
PM10 STD,ALPINE,18.6,17.8,19.4,17.4,17.3,17.8,27.5,19.9,23.8,22.4,26.2,26.6,28.0,25.2,24.9,25.6,19.7,20.0,19.1,24.9,23.8,21.3,21.3,14.0,21.7,28.0,12
,DOWNTOWN SES,26.4,25.2,25.3,26.3,29.5,26.8,33.5,30.1,29.7,33.9,35.7,31.7,32.8,27.6,28.5,23.1,24.9,34.8,26.7,24.4,27.3,36.0,30.3,22.6,28.8,36.0,21
,EL CAJON LES,20.7,20.0,21.5,20.8,21.7,23.9,25.4,35.3,28.4,27.4,30.3,35.4,30.5,28.3,23.6,20.5,20.7,23.9,24.1,23.7,23.2,26.2,27.6,27.1,25.4,35.4,11
,OTAY MESA DVN,,,,,,,,P,33.0,35.0,46.0,53.0,48.6,49.2,52.8,33.8,30.0,29.1,30.6,30.6,142.0,170.1,88.7,47.4,57.4,170.1,21
,PENDLETON,30.9,30.1,25.2,25.0,24.0,23.6,24.2,39.5,52.4,37.1,37.3,39.7,36.3,39.5,28.1,25.7,22.2,21.5,25.2,19.1,28.6,24.5,26.5,26.5,29.6,52.4,08
RAINFALL,EL CAJON LES,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,.00,00
